my_id,유형
A014536,택시사고
A025294,택시사고
A035392,택시사고
A035498,택시사고
A053165,택시사고
A003684,택시사고
A010751,택시사고
A046708,택시사고
A049862,택시사고
A004117,택시사고
A030357,택시사고
A047010,택시사고
A020475,택시사고
A054614,택시사고
A011215,택시사고
A017492,택시사고
A066595,택시사고
A031861,택시사고
A022045,택시사고
A005728,택시사고
A063938,택시사고
A024676,택시사고
A018353,택시사고
A017574,택시사고
A060919,택시사고
A019843,택시사고
A026856,택시사고
A052030,택시사고
A005223,택시사고
A061973,택시사고
A049790,택시사고
A052780,택시사고
A040924,택시사고
A054679,택시사고
A060553,택시사고
A058383,택시사고
A048636,택시사고
A061693,택시사고
A017686,택시사고
A029047,택시사고
A037208,택시사고
A010499,택시사고
A062111,택시사고
A005238,택시사고
A058540,택시사고
A010147,택시사고
A045868,택시사고
A011464,택시사고
A016361,택시사고
A051080,택시사고
A000819,택시사고
A055314,택시사고
A067779,택시사고
A056138,택시사고
A051186,택시사고
A055288,택시사고
A054548,택시사고
A069548,택시사고
A025835,택시사고
A030073,택시사고
A057713,택시사고
A066802,택시사고
A040600,택시사고
A013183,택시사고
A056357,택시사고
A034328,택시사고
A048973,택시사고
A072899,택시사고
A031616,택시사고
A053492,택시사고
A074275,택시사고
A011625,택시사고
A062049,택시사고
A029539,택시사고
A069413,택시사고
A058585,택시사고
A025014,택시사고
A007612,택시사고
A040805,택시사고
A022416,택시사고
A032729,택시사고
A025144,택시사고
A003196,택시사고
A065205,택시사고
A044893,택시사고
A019637,택시사고
A029863,택시사고
A019890,택시사고
A054923,택시사고
A004649,택시사고
A043644,택시사고
A017261,택시사고
A049874,택시사고
A026865,택시사고
A028777,택시사고
A051722,택시사고
A038128,택시사고
A063680,택시사고
A063312,택시사고
A038845,택시사고
A003393,택시사고
A072753,택시사고
A050491,택시사고
A050181,택시사고
A056050,택시사고
A051453,택시사고
A006923,택시사고
A021576,택시사고
A053419,택시사고
A068330,택시사고
A021053,택시사고
A074040,택시사고
A042149,택시사고
A053512,택시사고
A019617,택시사고
A021885,택시사고
A020655,택시사고
A023636,택시사고
A035197,택시사고
A010424,택시사고
A033791,택시사고
A074201,택시사고
A068609,택시사고
A039000,택시사고
A008936,택시사고
A053062,택시사고
A036573,택시사고
A039723,택시사고
A072876,택시사고
A049733,택시사고
A008103,택시사고
A052094,택시사고
A009857,택시사고
A001243,택시사고
A003991,택시사고
A035387,택시사고
A016390,택시사고
A059264,택시사고
A064214,택시사고
A000152,택시사고
A051102,택시사고
A049592,택시사고
A054563,택시사고
A029088,택시사고
A043232,택시사고
A034072,택시사고
A074257,택시사고
A047417,택시사고
A029404,택시사고
A028219,택시사고
A054380,택시사고
A064727,택시사고
A061109,택시사고
A058209,택시사고
A033536,택시사고
A034216,택시사고
A055714,택시사고
A033303,택시사고
A039153,택시사고
A019314,택시사고
A047278,택시사고
A011744,택시사고
A008180,택시사고
A065057,택시사고
A004828,택시사고
A058613,택시사고
A043181,택시사고
A005603,택시사고
A023658,택시사고
A055127,택시사고
A069056,택시사고
A013202,택시사고
A043730,택시사고
A064730,택시사고
A058167,택시사고
A068979,택시사고
A066121,택시사고
A059784,택시사고
A014934,택시사고
A046995,택시사고
A016403,택시사고
A074005,택시사고
A068026,택시사고
A031042,택시사고
A049453,택시사고
A064056,택시사고
A026938,택시사고
A001575,택시사고
A037411,택시사고
A001771,택시사고
A024344,택시사고
A034350,택시사고
A008362,택시사고
A066630,택시사고
A073121,택시사고
A015326,택시사고
A007583,택시사고
A066014,택시사고
A043416,택시사고
A065907,택시사고
A057571,택시사고
A067898,택시사고
A052507,택시사고
A054937,택시사고
A048597,택시사고
A057192,택시사고
A026522,택시사고
A068183,택시사고
A037671,택시사고
A003204,택시사고
A004092,택시사고
A001920,택시사고
A015599,택시사고
A009956,택시사고
A014444,택시사고
A028774,택시사고
A003120,택시사고
A056130,택시사고
A021824,택시사고
A056072,택시사고
A002340,택시사고
A064930,택시사고
A019035,택시사고
A051905,택시사고
A065966,택시사고
A039502,택시사고
A044696,택시사고
A059136,택시사고
A062777,택시사고
A001193,택시사고
A008572,택시사고
A071581,택시사고
A074256,택시사고
A017472,택시사고
A065660,택시사고
A063800,택시사고
A070643,택시사고
A004306,택시사고
A013497,택시사고
A055904,택시사고
A026613,택시사고
A058832,택시사고
A028019,택시사고
A036746,택시사고
A052758,택시사고
A044204,택시사고
A024754,택시사고
A001064,택시사고
A006838,택시사고
A041275,택시사고
A072205,택시사고
A019977,택시사고
A067932,택시사고
A066941,택시사고
A003372,택시사고
A038230,택시사고
A026095,택시사고
A062846,택시사고
A026885,택시사고
A016274,택시사고
A033152,택시사고
A017430,택시사고
A054466,택시사고
A028593,택시사고
A011156,택시사고
A058435,택시사고
A052896,택시사고
A002571,택시사고
A032389,택시사고
A037289,택시사고
A019545,택시사고
A048022,택시사고
A054117,택시사고
A061328,택시사고
A059966,택시사고
A062500,택시사고
A048324,택시사고
A007671,택시사고
A074345,택시사고
A027846,택시사고
A013201,택시사고
A014421,택시사고
A000292,택시사고
A012646,택시사고
A025776,택시사고
A002194,택시사고
A010067,택시사고
A015247,택시사고
A017777,택시사고
A058821,택시사고
A006096,택시사고
A009449,택시사고
A054792,택시사고
A046325,택시사고
A040251,택시사고
A013521,택시사고
A067510,택시사고
A074217,택시사고
A068426,택시사고
A013184,택시사고
A031343,택시사고
A068544,택시사고
A023472,택시사고
A060295,택시사고
A025296,택시사고
A031785,택시사고
A050379,택시사고
A054485,택시사고
A057851,택시사고
A016772,택시사고
A057654,택시사고
A049561,택시사고
A067836,택시사고
A044851,택시사고
A065017,택시사고
A027314,택시사고
A008157,택시사고
A003362,택시사고
A047072,택시사고
A006398,택시사고
A036182,택시사고
A043191,택시사고
A074294,택시사고
A031980,택시사고
A038215,택시사고
A072293,택시사고
A072543,택시사고
A037626,택시사고
A001718,택시사고
A066930,택시사고
A012478,택시사고
A069894,택시사고
A029602,택시사고
A022347,택시사고
A063789,택시사고
A036443,택시사고
A023713,택시사고
A068866,택시사고
A068773,택시사고
A067519,택시사고
A045478,택시사고
A074032,택시사고
A012074,택시사고
A000408,택시사고
A070833,택시사고
A063512,택시사고
A044900,택시사고
A062971,택시사고
A043422,택시사고
A065959,택시사고
A011821,택시사고
A032486,택시사고
A040446,택시사고
A015970,택시사고
A001103,택시사고
A029695,택시사고
A027016,택시사고
A040151,택시사고
A060307,택시사고
A021749,택시사고
A064167,택시사고
A049907,택시사고
A006873,택시사고
A035285,택시사고
A052822,택시사고
A018354,택시사고
A036402,택시사고
A057687,택시사고
A066328,택시사고
A055846,택시사고
A056878,택시사고
A015105,택시사고
A062540,택시사고
A000425,택시사고
A055232,택시사고
A006916,택시사고
A064340,택시사고
A005471,택시사고
A070940,택시사고
A006052,택시사고
A004607,택시사고
A065456,택시사고
A050046,택시사고
A041808,택시사고
A043312,택시사고
A014703,택시사고
A046384,택시사고
A036878,택시사고
A045972,택시사고
A026396,택시사고
A066401,택시사고
A050302,택시사고
A071562,택시사고
A006275,택시사고
A017553,택시사고
A018715,택시사고
A013707,택시사고
A016782,택시사고
A055576,택시사고
A001844,택시사고
A035450,택시사고
A032168,택시사고
A051497,택시사고
A020547,택시사고
A056438,택시사고
A073298,택시사고
A023609,택시사고
A010209,택시사고
A062240,택시사고
A009994,택시사고
A010624,택시사고
A006454,택시사고
A008371,택시사고
A051224,택시사고
A004425,택시사고
A038518,택시사고
A016820,택시사고
A037661,택시사고
A003013,택시사고
A022405,택시사고
A057844,택시사고
A022846,택시사고
A056343,택시사고
A059852,택시사고
A055730,택시사고
A013414,택시사고
A044151,택시사고
A002866,택시사고
A058018,택시사고
A000507,택시사고
A006336,택시사고
A042603,택시사고
A026746,택시사고
A056128,택시사고
A059655,택시사고
A056223,택시사고
A011556,택시사고
A071468,택시사고
A016522,택시사고
A007706,택시사고
A021819,택시사고
A017957,택시사고
A024869,택시사고
A038382,택시사고
A023791,택시사고
A006768,택시사고
A031709,택시사고
A022901,택시사고
A057593,택시사고
A030494,택시사고
A016936,택시사고
A023498,택시사고
A002927,택시사고
A028211,택시사고
A012540,택시사고
A031242,택시사고
A042111,택시사고
A005932,택시사고
A028255,택시사고
A041715,택시사고
A021796,택시사고
A034487,택시사고
A037460,택시사고
A005044,택시사고
A029774,택시사고
A042100,택시사고
A014807,택시사고
A041310,택시사고
A057500,택시사고
A070840,택시사고
A061674,택시사고
A071358,택시사고
A047719,택시사고
A000005,택시사고
A030458,택시사고
A053612,택시사고
A024276,택시사고
A007176,택시사고
A019176,택시사고
A026156,택시사고
A010221,택시사고
A020697,택시사고
A057932,택시사고
A073079,택시사고
A012539,택시사고
A009191,택시사고
A021960,택시사고
A028551,택시사고
A067895,택시사고
A013075,택시사고
A036801,택시사고
A055016,택시사고
A025906,택시사고
A026727,택시사고
A074159,택시사고
A053319,택시사고
A065271,택시사고
A067108,택시사고
A020365,택시사고
A038049,택시사고
A034047,택시사고
A001467,택시사고
A029513,택시사고
A024725,택시사고
A057041,택시사고
A021289,택시사고
A038166,택시사고
A051765,택시사고
A031771,택시사고
A042795,택시사고
A047873,택시사고
A058006,택시사고
A039785,택시사고
A013343,택시사고
A023340,택시사고
A033158,택시사고
A020360,택시사고
A068791,택시사고
A019660,택시사고
A013371,택시사고
A069235,택시사고
A026501,택시사고
A064260,택시사고
A010129,택시사고
A017632,택시사고
A041243,택시사고
A020441,택시사고
A058139,택시사고
A052314,택시사고
A068897,택시사고
A064452,택시사고
A012201,택시사고
A040670,택시사고
A061009,택시사고
A035408,택시사고
A053021,택시사고
A044775,택시사고
A003216,택시사고
A026504,택시사고
A028222,택시사고
A065958,택시사고
A036091,택시사고
A050917,택시사고
A013441,택시사고
A010819,택시사고
A000200,택시사고
A046956,택시사고
A059571,택시사고
A040967,택시사고
A014429,택시사고
A022181,택시사고
A062475,택시사고
A063658,택시사고
A069719,택시사고
A052395,택시사고
A031866,택시사고
A063115,택시사고
A038261,택시사고
A058043,택시사고
A067493,택시사고
A000546,택시사고
A071890,택시사고
A058157,택시사고
A013914,택시사고
A007761,택시사고
A030365,택시사고
A070965,택시사고
A011191,택시사고
A037959,택시사고
A003026,택시사고
A057642,택시사고
A067056,택시사고
A015664,택시사고
A038039,택시사고
A025804,택시사고
A035259,택시사고
A044874,택시사고
A059318,택시사고
A022956,택시사고
A047114,택시사고
A051547,택시사고
A027415,택시사고
A011338,택시사고
A011458,택시사고
A062651,택시사고
A069852,택시사고
A049397,택시사고
A054519,택시사고
A040904,택시사고
