STU_ID,X1SEX,X1RACE,X1STDOB,X1TXMTH,X1TXMSEM,X1TXMSCR,X1TXMTSCOR,X1TXMPROF1,X1TXMPROF2,X1TXMPROF3,X1TXMPROF4,X1TXMPROF5,X1PAR1EDU,X1PAR1EMP,X1PAR1OCC2,X1PAR1RACE,X1P2RELATION,X1PAR2EDU,X1PAR2OCC2,X1PAREDU,X1PARPATTERN,X1MOMEDU,X1MOMEMP,X1MOMOCC2,X1MOMRACE,X1DADEDU,X1DADOCC2,X1HHNUMBER,X1FAMINCOME,X1SES,X1SESQ5,X1SES_U,X1SESQ5_U,X1MTHID,X1MTHUTI,X1MTHEFF,X1MTHINT,X1SCIID,X1SCIUTI,X1SCIEFF,X1SCIINT,X1SCHOOLBEL,X1SCHOOLENG,X1STUEDEXPCT,X1PAREDEXPCT,X1TMLINK,X1TMCRSLINK,X1TMCOMM,X1TMEFF,X1TMEXP,X1TMPRINC,X1TMRESP,X1TSLINK,X1TSCRSLINK,X1TSCOMM,X1TSEFF,X1TSEXP,X1TSPRINC,X1TSRESP,X1LOCALE,X1REGION,X1SCHOOLCLI,X1COUPERTEA,X1COUPERCOU,X1COUPERPRI,X1AQSTAT,birthyear,birthmonth,X1STU30OCC2
33902,1,6,199410.0,0.3833,0.2399,45.0644,54.7291,0.9982,0.8919,0.6302,0.1325,0.0671,4.0,4.0,13.0,2.0,0.0,0.0,0.0,4.0,7.0,4.0,4.0,13.0,2.0,0.0,0.0,3.0,4.0,0.3355,4,0.4136,4,1.76,0.9,1.62,0.87,-0.97,-0.94,0.25,0.16,-0.39,1.39,10,6.0,1,1,0.0,0.93,1.14,-0.39,1.7,1,1,-0.55,0.04,-0.42,-0.29,0.42,1,2,-0.85,-0.05,0.81,1.1,2,4,10,0
33903,1,3,199504.0,-1.9907,0.3949,17.7359,30.0839,0.0566,0.0203,0.0289,0.0373,0.0463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5042,2,-0.4955,2,0.6,0.9,0.1,0.19,-0.97,1.69,0.25,-1.51,0.73,-2.29,11,0.0,1,1,-0.89,0.15,-0.74,-0.72,-0.13,1,1,0.01,-0.8,0.82,0.08,-0.13,2,2,-0.31,-3.25,-0.34,0.4,1,5,4,1
33905,2,8,199506.0,-0.1293,0.275,38.2842,49.4085,0.9851,0.6513,0.2531,0.0671,0.0533,2.0,4.0,15.0,8.0,2.0,2.0,47.0,2.0,1.0,2.0,4.0,15.0,8.0,2.0,47.0,4.0,4.0,-0.0401,3,0.0289,3,1.16,-0.7,0.1,0.26,-0.33,-1.5,-0.16,-1.42,-0.88,-1.11,10,5.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,8,8,0.01,0.17,0.16,-0.13,-0.13,1,2,-0.31,0.53,0.68,0.67,3,5,6,0
33906,2,5,199508.0,0.0591,0.243,40.9149,51.364,0.993,0.7673,0.3724,0.0823,0.0568,2.0,4.0,47.0,4.0,1.0,1.0,53.0,2.0,1.0,1.0,2.0,53.0,4.0,2.0,47.0,4.0,2.0,-0.8144,1,-0.9037,1,-0.57,-0.13,-0.58,0.19,0.91,-0.47,-0.05,0.49,-0.39,0.23,11,10.0,1,1,0.43,-1.23,0.35,-0.24,-0.34,1,1,0.7,1.66,0.29,-0.5,-0.13,2,2,-1.01,-0.6,0.21,0.95,1,5,8,0
33907,1,8,199411.0,0.8672,0.2363,50.9316,59.7528,0.9998,0.9701,0.9102,0.3358,0.1059,4.0,4.0,23.0,8.0,2.0,4.0,11.0,4.0,1.0,4.0,4.0,23.0,8.0,4.0,11.0,5.0,5.0,1.0953,5,0.9738,5,0.6,-0.3,0.1,0.19,0.91,0.1,0.25,0.16,-0.39,0.1,8,6.0,1,2,1.7,-0.01,0.94,-2.19,0.98,1,2,-0.29,-0.36,-2.67,-1.48,-2.12,2,3,-0.31,-2.98,-1.09,-0.33,3,4,11,8
33908,2,3,199503.0,0.1712,0.2375,42.3909,52.5279,0.9956,0.8199,0.4578,0.0952,0.0596,4.0,4.0,43.0,3.0,1.0,7.0,29.0,7.0,1.0,7.0,4.0,29.0,3.0,4.0,43.0,5.0,3.0,1.0698,5,0.9382,5,-0.57,0.9,0.1,-0.36,-0.33,1.27,-0.46,0.15,-0.04,-0.58,8,10.0,1,2,-0.02,0.22,0.03,1.11,-0.13,1,1,-1.91,0.26,-1.5,-1.19,-1.3,2,3,-0.52,-0.62,-1.25,-0.69,1,5,3,0
33910,1,5,199508.0,-0.0216,0.2342,39.8122,50.5257,0.9903,0.7221,0.3171,0.0749,0.0551,4.0,4.0,11.0,8.0,2.0,2.0,33.0,4.0,1.0,4.0,4.0,11.0,8.0,2.0,33.0,5.0,7.0,0.5874,5,0.7554,5,1.76,-0.93,0.51,0.29,0.31,-0.89,-0.04,-1.0,-0.04,0.25,10,5.0,1,1,0.19,0.18,-0.28,-0.23,-0.08,1,2,0.01,1.28,1.15,-0.01,-0.13,3,1,-1.76,-1.09,-0.15,0.0,1,5,8,7
33912,2,8,199410.0,0.7125,0.2554,49.0767,58.1472,0.9995,0.9542,0.8479,0.2473,0.0888,4.0,2.0,27.0,8.0,2.0,4.0,11.0,4.0,1.0,4.0,2.0,27.0,8.0,4.0,11.0,4.0,7.0,0.9395,5,0.9645,5,0.6,-0.3,-0.17,0.19,-0.33,0.1,0.25,0.54,1.59,1.39,10,10.0,1,8,0.03,0.2,0.3,1.03,0.99,1,1,-0.1,3.05,0.64,1.32,1.4,1,3,1.8,0.78,0.61,0.2,1,4,10,0
33913,2,8,199502.0,1.3774,0.2306,56.953,65.0489,1.0,0.9932,0.9884,0.7146,0.2276,4.0,4.0,29.0,8.0,2.0,4.0,11.0,4.0,1.0,4.0,4.0,29.0,8.0,4.0,11.0,4.0,6.0,1.1569,5,1.0364,5,0.0,0.27,0.24,0.49,-1.57,-1.5,0.25,-0.67,1.1,1.39,11,8.0,1,1,-2.14,0.18,-1.74,-2.87,-1.7,1,8,0.43,-0.54,0.53,-0.45,-0.13,2,3,-0.31,0.31,-1.38,0.54,3,5,2,1
33914,1,8,199504.0,-1.8266,0.3173,18.5923,31.7883,0.1015,0.0256,0.03,0.0377,0.0464,2.0,2.0,35.0,8.0,16.0,2.0,47.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,-0.6359,2,-0.6673,2,0.6,0.27,0.1,1.72,-0.3,-1.5,-1.76,1.0,-0.39,0.63,4,11.0,1,2,-0.33,-0.49,1.29,-0.23,-0.13,1,8,0.01,0.17,0.16,-0.13,-0.13,4,3,0.22,-0.21,0.68,-0.26,1,5,4,1
33915,2,8,199505.0,1.0625,0.2246,53.2544,61.7802,0.9999,0.9828,0.9571,0.4772,0.138,2.0,2.0,47.0,8.0,2.0,2.0,47.0,2.0,1.0,2.0,2.0,47.0,8.0,2.0,47.0,6.0,5.0,-0.3694,2,-0.392,2,0.03,-0.7,0.1,-0.66,-1.57,-0.89,0.25,-0.61,0.45,-0.58,6,8.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,8,8,0.01,0.17,0.16,-0.13,-0.13,4,4,-0.44,-1.58,-1.38,-1.11,2,5,5,1
33916,1,3,199412.0,1.1939,0.2527,54.8056,63.1441,0.9999,0.9883,0.9748,0.5805,0.1686,2.0,4.0,39.0,3.0,2.0,3.0,51.0,3.0,1.0,2.0,4.0,39.0,3.0,3.0,51.0,5.0,1.0,-0.8475,1,-0.9103,1,1.16,-0.13,0.1,1.34,-0.33,-1.88,0.25,-1.89,1.23,0.1,5,11.0,1,2,-1.63,-1.06,-1.78,-0.46,-0.13,1,1,1.34,1.85,1.37,-0.84,-1.22,4,3,-0.31,-1.09,0.01,0.4,1,4,12,1
33920,2,8,199408.0,-0.915,0.2089,26.827,41.2518,0.7643,0.1298,0.057,0.0431,0.0476,2.0,4.0,43.0,8.0,2.0,2.0,53.0,2.0,1.0,2.0,4.0,43.0,8.0,2.0,53.0,4.0,5.0,-0.3442,2,-0.3665,2,-1.73,1.31,-2.48,-0.81,0.27,1.27,-0.88,-0.23,1.1,1.09,6,6.0,1,1,-0.33,-0.71,0.35,-0.39,-0.13,1,1,0.27,-0.86,0.98,-1.63,-0.13,4,4,-0.98,0.85,1.15,0.33,1,4,8,8
33924,2,8,199504.0,-0.4614,0.2126,33.251,45.9604,0.9466,0.3797,0.1246,0.0521,0.0498,5.0,4.0,25.0,8.0,0.0,0.0,0.0,5.0,7.0,5.0,4.0,25.0,8.0,0.0,0.0,3.0,3.0,0.8512,5,0.921,5,0.0,-0.13,0.1,0.19,-0.94,0.84,0.7,0.16,0.77,0.71,8,6.0,3,2,-0.31,0.2,-1.07,-0.23,-0.29,1,1,-0.26,0.19,1.15,0.47,-0.1,1,3,-0.39,0.02,0.26,0.54,1,5,4,5
33925,2,5,199406.0,-0.1419,0.2916,38.0998,49.2769,0.9843,0.6421,0.2463,0.0663,0.0531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.182,3,-0.192,3,0.03,0.27,-1.14,-0.54,0.31,-0.89,-1.33,0.16,-0.04,-2.48,11,0.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,8,8,0.01,0.17,0.16,-0.13,-0.13,2,3,-0.31,0.31,-1.38,0.54,3,4,6,4
33926,2,8,199505.0,-0.072,0.2599,39.1052,50.0026,0.9881,0.6904,0.2857,0.071,0.0542,3.0,4.0,53.0,8.0,1.0,7.0,29.0,7.0,1.0,7.0,4.0,29.0,8.0,3.0,53.0,4.0,4.0,0.9409,5,0.8202,5,0.0,-0.7,-0.17,-1.33,-1.57,-0.33,-1.33,-1.44,0.98,-0.66,7,6.0,1,2,-2.59,0.2,-1.27,-1.11,-0.71,1,8,0.01,0.17,0.16,-0.13,-0.13,2,3,-0.31,-0.8,-1.38,-1.11,8,5,5,0
33927,1,8,199410.0,-0.4823,0.2702,32.929,45.7435,0.9423,0.3627,0.1194,0.0515,0.0496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034,3,-0.0135,3,1.16,0.5,1.62,0.17,1.55,0.71,1.83,0.16,-0.22,-0.48,8,0.0,1,8,-1.55,-0.42,-0.69,-0.23,-0.41,1,1,-0.75,1.5,0.69,-0.13,1.92,1,2,-1.38,-0.8,-0.21,-1.46,1,4,10,3
33928,2,8,199411.0,-1.8464,0.3457,18.4792,31.5822,0.0947,0.0248,0.0299,0.0376,0.0464,3.0,1.0,0.0,8.0,0.0,0.0,0.0,3.0,7.0,3.0,1.0,0.0,8.0,0.0,0.0,2.0,3.0,-0.0503,3,-0.1935,3,0.6,-0.3,0.1,0.65,2.15,0.1,-0.89,-1.89,1.34,1.39,8,11.0,1,1,-1.0,-0.2,-2.48,-0.23,-0.13,8,8,0.01,0.17,0.16,-0.13,-0.13,2,3,-2.91,1.09,0.55,0.0,1,4,11,2
33929,1,3,199404.0,-1.5235,0.3005,20.6692,34.935,0.2636,0.0409,0.0335,0.0386,0.0466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9026,1,-0.9562,1,0.6,-0.13,0.1,0.57,0.27,0.1,0.25,0.16,0.34,1.39,4,0.0,1,2,1.0,-0.28,1.29,1.48,1.98,8,8,0.01,0.17,0.16,-0.13,-0.13,4,2,-0.31,-0.54,-0.21,-0.68,3,4,4,0
33930,2,3,199502.0,-0.675,0.2112,30.0402,43.7432,0.887,0.2294,0.0828,0.0469,0.0485,4.0,2.0,41.0,6.0,0.0,0.0,0.0,4.0,7.0,4.0,2.0,41.0,6.0,0.0,0.0,4.0,2.0,-0.4204,2,-0.3139,3,0.6,1.31,0.1,0.57,0.31,1.69,0.69,0.16,0.45,0.29,4,10.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,8,8,0.01,0.17,0.16,-0.13,-0.13,1,2,1.22,0.03,0.26,0.2,1,5,2,0
33932,2,7,199505.0,0.1851,0.2323,42.5693,52.6715,0.9958,0.8256,0.4688,0.0971,0.06,2.0,4.0,43.0,6.0,2.0,2.0,53.0,2.0,1.0,2.0,4.0,43.0,6.0,2.0,53.0,4.0,5.0,-0.3442,2,-0.4385,2,0.03,-2.37,-0.17,-0.96,0.31,-0.2,-0.46,-0.17,1.26,0.96,8,10.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,8,8,0.01,0.17,0.16,-0.13,-0.13,2,4,-0.17,0.29,0.14,0.54,1,5,5,0
33933,2,8,199509.0,-0.1664,0.2203,37.7423,49.0234,0.9827,0.6241,0.2337,0.0648,0.0528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2638,3,-0.2742,3,0.6,-0.3,0.1,0.85,0.31,-0.33,-0.05,0.16,-0.52,-0.2,11,0.0,1,2,1.0,0.49,0.32,1.48,-0.13,1,1,0.26,-0.08,-0.49,-0.44,-1.02,2,3,-0.31,0.6,1.15,0.2,2,5,9,0
33934,1,6,199405.0,-0.3302,0.2697,35.274,47.3221,0.9673,0.491,0.1641,0.0568,0.0509,2.0,3.0,11.0,8.0,2.0,2.0,11.0,2.0,1.0,2.0,3.0,11.0,8.0,2.0,11.0,4.0,1.0,-0.271,3,-0.3383,2,-1.73,0.9,0.49,1.34,0.91,0.71,1.83,1.31,0.85,-0.14,8,6.0,1,1,0.17,-1.0,0.79,-1.44,-0.13,1,1,0.3,1.54,-1.38,-0.93,-0.5,4,3,0.23,-0.6,-0.08,1.1,1,4,5,6
33935,2,6,199403.0,-1.1797,0.2357,23.8253,38.504,0.556,0.0752,0.0423,0.0405,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6857,2,-0.6995,2,-0.57,-1.1,0.1,1.34,-1.57,0.1,0.25,0.16,0.18,-0.01,10,0.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,9,9,0.01,0.17,0.16,-0.13,-0.13,1,4,-2.06,0.31,0.68,1.1,1,4,3,0
33936,1,3,199507.0,0.3107,0.2363,44.1618,53.9758,0.9975,0.8708,0.5714,0.1174,0.0641,2.0,4.0,27.0,3.0,1.0,2.0,51.0,2.0,2.0,2.0,2.0,51.0,3.0,2.0,27.0,6.0,4.0,-0.2091,3,-0.2346,3,0.03,0.5,0.94,-0.91,1.55,-0.15,0.37,-0.67,-1.06,-1.6,10,6.0,1,1,0.62,1.24,-0.18,1.48,0.34,8,8,0.01,0.17,0.16,-0.13,-0.13,4,4,-0.76,0.98,0.34,0.2,1,5,7,0
33937,2,8,199504.0,-1.6667,0.3227,19.6043,33.4475,0.1726,0.0325,0.0316,0.0381,0.0464,2.0,4.0,43.0,8.0,16.0,2.0,53.0,2.0,2.0,2.0,4.0,43.0,8.0,0.0,0.0,3.0,4.0,-0.4024,2,-0.4974,2,-0.57,1.31,0.1,0.49,0.91,0.1,-1.33,-1.44,1.59,1.39,6,6.0,1,1,-0.33,0.6,0.85,0.81,-1.9,1,1,0.29,-0.56,0.06,-0.13,0.22,2,2,0.44,0.31,0.61,1.1,1,5,4,0
33938,2,8,199410.0,0.1358,0.2494,41.9306,52.1601,0.9949,0.8045,0.4299,0.0907,0.0586,1.0,4.0,31.0,8.0,0.0,0.0,0.0,1.0,7.0,1.0,4.0,31.0,8.0,0.0,0.0,4.0,2.0,-0.8981,1,-1.0065,1,-1.73,-0.76,-1.0,-1.38,-1.57,-1.27,-1.33,-1.05,0.49,-0.58,11,11.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,1,1,-0.48,0.53,-1.04,-0.13,-1.64,2,3,0.21,1.36,1.15,1.1,1,4,10,5
33939,2,8,199508.0,0.9832,0.2297,52.3134,60.9568,0.9998,0.9785,0.9416,0.4168,0.1233,2.0,2.0,11.0,8.0,2.0,2.0,11.0,2.0,1.0,2.0,2.0,11.0,8.0,2.0,11.0,3.0,2.0,-0.0102,3,-0.1109,3,1.16,-0.3,1.23,0.85,0.91,0.1,0.25,1.19,-0.04,0.71,8,11.0,1,8,-2.04,1.24,-0.15,1.35,-1.11,8,8,0.01,0.17,0.16,-0.13,-0.13,2,2,-0.31,0.62,1.02,1.1,1,5,8,2
33941,1,8,199410.0,0.7536,0.2231,49.5706,58.5734,0.9996,0.959,0.8669,0.2684,0.0928,3.0,3.0,31.0,8.0,2.0,4.0,15.0,4.0,1.0,3.0,3.0,31.0,8.0,4.0,15.0,5.0,5.0,0.5897,5,0.7768,5,1.76,-0.3,1.62,0.19,0.27,0.1,-0.46,-0.73,-0.64,-0.58,6,8.0,1,1,1.7,1.06,-0.7,-0.23,-0.13,3,2,-0.52,1.75,-0.29,1.48,-0.13,3,3,-0.38,-0.8,-1.38,-1.11,1,4,10,3
33947,2,6,199501.0,0.6205,0.2765,47.9653,57.1918,0.9993,0.9413,0.7982,0.2059,0.0811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514,4,0.4523,4,0.0,-1.33,0.1,0.19,-0.33,-0.89,-0.05,-1.0,-0.73,0.33,8,0.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,1,8,0.64,0.8,0.35,1.48,-0.13,4,1,-2.04,-0.53,-1.5,-1.94,1,5,1,1
33950,2,8,199507.0,0.6583,0.2462,48.423,57.5846,0.9994,0.947,0.8198,0.2219,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3893,4,0.3676,4,0.6,-0.3,-0.17,0.55,0.91,-0.94,-0.05,0.49,1.34,0.71,2,0.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,1,2,0.98,1.0,1.02,-0.29,-0.83,2,4,-0.81,-1.09,-0.56,0.43,1,5,7,0
33951,2,8,199303.0,-0.4146,0.2767,33.974,46.4464,0.9551,0.4188,0.1372,0.0536,0.0501,2.0,3.0,39.0,8.0,0.0,0.0,0.0,2.0,7.0,2.0,3.0,39.0,8.0,0.0,0.0,5.0,1.0,-1.3419,1,-1.4699,1,0.6,0.34,-0.56,0.14,2.15,1.69,0.68,2.03,1.59,1.01,11,2.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,1,1,-0.2,0.17,0.01,-1.03,0.99,4,2,-0.31,-0.18,-0.4,0.0,1,3,3,2
33952,1,3,199408.0,-2.0769,0.359,17.3542,29.1898,0.0414,0.018,0.0285,0.0372,0.0463,2.0,4.0,39.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,4.0,39.0,0.0,0.0,0.0,3.0,3.0,-0.6949,2,-0.7575,1,0.03,-0.13,0.1,0.19,0.27,0.1,0.25,0.16,0.08,0.23,8,4.0,9,9,-0.03,0.2,0.3,-0.11,-0.13,3,2,-0.43,0.11,-0.09,-0.29,0.54,4,2,-0.31,-2.48,0.68,1.1,3,4,8,1
33956,1,8,199502.0,0.6808,0.2402,48.6949,57.8183,0.9995,0.9501,0.8319,0.2321,0.0859,4.0,4.0,11.0,8.0,2.0,4.0,27.0,4.0,1.0,4.0,4.0,11.0,8.0,4.0,27.0,4.0,7.0,0.9395,5,0.8162,5,1.19,0.74,0.1,0.86,0.31,0.28,-0.46,0.56,-0.04,0.59,6,6.0,1,8,-0.31,1.52,-0.6,0.97,-0.13,1,8,0.01,0.17,0.16,-0.13,-0.13,2,3,-1.77,-0.1,-0.27,0.03,1,5,2,3
33957,1,6,199412.0,1.3153,0.2417,56.2302,64.4052,1.0,0.9918,0.9848,0.6718,0.2053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5131,4,0.5072,4,-0.57,-1.17,-0.97,-0.74,-1.57,1.13,-0.17,-1.89,0.18,1.09,8,0.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,8,8,0.01,0.17,0.16,-0.13,-0.13,1,4,-2.4,0.66,0.26,1.1,1,4,12,8
33958,1,8,199507.0,0.3071,0.2411,44.1168,53.9384,0.9975,0.8697,0.5684,0.1168,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3243,4,0.2918,4,0.6,0.9,1.62,1.22,-0.33,0.28,-0.89,-1.0,-0.37,0.59,8,0.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,1,2,-1.04,-0.73,-1.21,-0.56,-1.56,2,3,0.89,1.56,1.02,1.1,1,5,7,13
33959,1,8,199402.0,-2.2743,0.4374,16.6317,27.1403,0.0205,0.014,0.0278,0.0369,0.0462,1.0,4.0,11.0,8.0,0.0,0.0,0.0,1.0,7.0,1.0,4.0,11.0,8.0,0.0,0.0,4.0,3.0,-0.3747,2,-0.4534,2,-0.57,-0.3,-1.0,0.19,0.91,0.1,0.25,0.16,-0.64,-0.28,2,2.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,3,8,0.01,0.17,0.16,-0.13,-0.13,4,3,0.23,0.23,1.15,0.95,1,4,2,6
33964,2,2,199502.0,0.5142,0.2393,46.6728,56.0882,0.9989,0.9225,0.7291,0.1677,0.0739,5.0,4.0,11.0,2.0,1.0,2.0,0.0,5.0,1.0,2.0,1.0,0.0,2.0,5.0,11.0,4.0,4.0,0.4212,4,0.4475,4,0.6,-1.27,-0.3,0.49,-0.33,0.1,0.25,0.16,0.92,0.63,8,8.0,1,1,0.21,-2.51,-0.62,0.59,1.07,9,9,0.01,0.17,0.16,-0.13,-0.13,4,2,0.16,-1.0,-0.36,-0.39,2,5,2,13
33965,2,5,199503.0,-0.3359,0.2838,35.1867,47.263,0.9666,0.4861,0.1621,0.0565,0.0508,3.0,4.0,35.0,8.0,0.0,0.0,0.0,3.0,7.0,3.0,4.0,35.0,8.0,0.0,0.0,2.0,2.0,-0.8546,1,-0.735,1,0.63,0.5,0.1,-0.24,0.91,1.69,0.69,0.86,1.23,-1.24,10,6.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,8,8,0.01,0.17,0.16,-0.13,-0.13,1,4,0.64,-0.05,-0.15,-0.01,1,5,3,2
33972,1,2,199508.0,1.0424,0.2733,53.0169,61.5721,0.9999,0.9818,0.9535,0.4617,0.134,5.0,2.0,39.0,2.0,2.0,4.0,49.0,5.0,1.0,5.0,2.0,39.0,2.0,4.0,49.0,5.0,11.0,0.5951,5,0.6865,5,1.76,-0.13,0.1,0.19,0.91,0.1,0.25,0.16,-0.37,0.1,11,8.0,3,2,0.31,1.21,0.59,-0.55,-0.13,8,8,0.01,0.17,0.16,-0.13,-0.13,4,3,0.25,-0.53,-1.38,-1.11,1,5,8,6
33977,1,5,199407.0,-0.3572,0.2752,34.8597,47.0423,0.9638,0.4679,0.1549,0.0557,0.0506,2.0,3.0,35.0,8.0,0.0,0.0,0.0,2.0,7.0,2.0,3.0,35.0,8.0,0.0,0.0,3.0,2.0,-1.0862,1,-1.2112,1,-1.73,0.1,-1.41,-0.54,-1.57,-0.52,-0.49,-0.23,0.9,0.25,8,11.0,1,1,-0.26,1.32,0.94,0.66,0.2,1,2,-0.26,-1.76,0.95,0.77,-0.13,2,2,0.31,1.07,1.15,1.1,1,4,7,7
33978,1,5,199402.0,-1.5189,0.3082,20.7053,34.982,0.2669,0.0412,0.0336,0.0386,0.0466,1.0,2.0,39.0,5.0,2.0,1.0,51.0,1.0,1.0,1.0,2.0,39.0,5.0,1.0,51.0,6.0,3.0,-0.9189,1,-1.0001,1,0.0,-0.13,0.1,0.19,-0.33,0.1,0.25,0.16,-0.39,-1.43,2,2.0,3,2,-0.76,-0.71,0.3,-1.16,-0.33,3,2,1.6,2.38,1.37,1.32,1.92,2,2,-0.52,0.03,0.26,0.2,1,4,2,11
33986,2,5,199412.0,0.0236,0.2704,40.4348,50.9956,0.9919,0.7483,0.3474,0.0789,0.056,4.0,4.0,29.0,8.0,2.0,4.0,33.0,4.0,1.0,4.0,4.0,29.0,8.0,4.0,33.0,4.0,5.0,1.082,5,1.1511,5,-0.57,-0.3,1.62,-1.31,0.27,-0.33,0.69,0.49,-0.73,0.59,11,10.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,1,1,0.07,0.53,1.14,0.88,-0.13,4,3,0.84,-0.32,0.34,-0.01,2,4,12,0
33987,2,3,199502.0,-0.7327,0.2588,29.2216,43.1436,0.8635,0.1991,0.075,0.0458,0.0482,4.0,2.0,33.0,3.0,1.0,3.0,31.0,4.0,2.0,3.0,2.0,31.0,3.0,4.0,33.0,5.0,2.0,0.189,4,0.1991,4,0.6,1.31,1.34,0.55,-1.57,0.23,-0.59,-1.38,0.08,0.71,10,10.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,1,1,1.69,-0.57,1.37,1.36,-0.13,4,3,-0.4,-1.93,-0.33,0.37,1,5,2,1
33992,2,8,199502.0,0.6296,0.2513,48.0754,57.2862,0.9993,0.9427,0.8035,0.2097,0.0817,2.0,4.0,11.0,8.0,5.0,4.0,29.0,4.0,4.0,4.0,3.0,29.0,8.0,2.0,11.0,7.0,2.0,0.4827,4,0.4733,4,1.19,0.27,0.95,-0.18,1.55,0.1,0.69,1.31,1.26,0.1,6,5.0,1,1,0.55,1.14,0.49,1.17,1.98,1,1,0.9,1.37,0.51,0.43,-0.45,4,2,0.56,0.03,-0.33,0.05,1,5,2,2
33993,1,5,199504.0,0.0464,0.2548,40.7439,51.2321,0.9927,0.7607,0.3634,0.081,0.0565,2.0,2.0,51.0,5.0,2.0,1.0,51.0,2.0,1.0,2.0,2.0,51.0,5.0,1.0,51.0,3.0,2.0,-0.8602,1,-0.9363,1,-0.57,-0.3,0.51,-0.66,-1.57,-1.5,-0.05,-2.22,-1.53,-1.06,11,8.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,8,8,0.01,0.17,0.16,-0.13,-0.13,4,2,0.22,0.03,0.26,0.2,1,5,4,1
33995,2,6,199503.0,-0.7582,0.2084,28.8702,42.8797,0.852,0.1872,0.0719,0.0454,0.0481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1157,4,0.1319,4,-0.57,-0.13,0.1,0.19,1.52,0.71,-0.17,1.7,0.3,-0.64,10,0.0,3,2,-0.03,-1.06,-1.27,-1.14,-1.83,2,8,0.01,0.17,0.16,-0.13,-0.13,1,3,-0.64,-0.31,1.15,-1.25,1,5,3,4
33997,2,8,199409.0,1.0074,0.2717,52.6016,61.2087,0.9999,0.9799,0.9468,0.4349,0.1275,4.0,2.0,49.0,8.0,2.0,4.0,11.0,4.0,1.0,4.0,2.0,49.0,8.0,4.0,11.0,6.0,13.0,0.8499,5,0.8661,5,0.03,0.74,0.1,0.66,0.31,-0.33,-0.59,0.16,1.0,1.01,6,8.0,1,8,0.58,1.16,0.69,1.16,1.81,1,8,-1.1,-1.84,0.03,-0.13,0.62,1,3,0.79,1.56,1.15,1.1,1,4,9,0
33999,1,8,199406.0,0.0915,0.244,41.3474,51.7003,0.9939,0.7837,0.3962,0.0857,0.0575,2.0,2.0,43.0,8.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,-0.7751,1,-0.6778,2,0.03,-1.1,-0.58,-1.68,2.15,0.23,0.69,-0.67,1.1,-0.37,10,8.0,1,1,-0.23,0.94,-0.28,-0.23,-0.33,1,1,0.48,-0.5,0.11,-0.13,-0.13,3,3,-0.07,-0.8,-1.38,-2.96,1,4,6,0
